city,province,lease_term,type,price,beds,baths,sq_feet (don’t use),sq_feet,furnishing,Pets
Brampton,Ontario,Long Term,House,2133,2,1,1600,1600,FALSE,TRUE
Brampton,Ontario,Long Term,Apartment,2131,1,1,761,761,FALSE,TRUE
Brampton,Ontario,Long Term,House,2095,2,2,1000,1000,FALSE,TRUE
Brampton,Ontario,Long Term,Apartment,1974,1,1,658,658,FALSE,TRUE
Brampton,Ontario,Long Term,Apartment,1949,1,1,683,683,FALSE,TRUE
Brampton,Ontario,Long Term,Apartment,1649,1,1,500,500,FALSE,TRUE
Brandon,Manitoba,Long Term,Apartment,1738,2,2,970,970,FALSE,TRUE
Brandon,Manitoba,Long Term,Apartment,1200,3,1,1075,1075,FALSE,FALSE
Brandon,Manitoba,Long Term,Apartment,1100,2,1,920,920,FALSE,FALSE
Brandon,Manitoba,Long Term,Apartment,1025,1,1,725,725,FALSE,FALSE
Brantford,Ontario,Long Term,Townhouse,2795,3,2.5,1830,1830,FALSE,TRUE
Brantford,Ontario,Long Term,House,2545,3,2.5,1800,1800,FALSE,TRUE
Brantford,Ontario,Long Term,House,2444,3,2.5,1700,1700,FALSE,TRUE
Brantford,Ontario,Long Term,Apartment,2400,3,1,1065,1065,FALSE,TRUE
Brantford,Ontario,Long Term,Apartment,2392,2,2,984,984,FALSE,TRUE
Brantford,Ontario,Long Term,Apartment,2355,2,2,870,870,FALSE,TRUE
Brantford,Ontario,Long Term,Apartment,2327,2,2,982,982,FALSE,TRUE
Brantford,Ontario,Long Term,Apartment,2300,3,1,1120,1120,FALSE,TRUE
Brantford,Ontario,Long Term,Apartment,2293,2,1,941,941,FALSE,TRUE
Brantford,Ontario,Long Term,Apartment,2165,2,1,815,815,FALSE,TRUE
Brantford,Ontario,Long Term,Apartment,2150,2,1,900,900,FALSE,TRUE
Brantford,Ontario,Long Term,Apartment,2130,2,1,854,854,FALSE,TRUE
Brantford,Ontario,Long Term,Apartment,2130,3,2,1005,1005,FALSE,TRUE
Brantford,Ontario,Long Term,Apartment,2100,2,1,810,810,FALSE,TRUE
Brantford,Ontario,Long Term,Apartment,2040,1,1,826,826,FALSE,TRUE
Brantford,Ontario,Long Term,Apartment,1975,2,1,860,860,FALSE,TRUE
Brantford,Ontario,Long Term,Apartment,1860,2,1,675,675,FALSE,TRUE
Brantford,Ontario,Long Term,Apartment,1825,2,1,700,700,FALSE,TRUE
Brantford,Ontario,Long Term,Apartment,1815,1,1,660,660,FALSE,TRUE
Brantford,Ontario,Long Term,Apartment,1810,2,1,795,795,FALSE,TRUE
Brantford,Ontario,Long Term,Apartment,1790,1,1,660,660,FALSE,TRUE
Brantford,Ontario,Long Term,Apartment,1785,1,1,680,680,FALSE,TRUE
Brantford,Ontario,Long Term,Apartment,1755,1,1,666,666,FALSE,TRUE
Brantford,Ontario,Long Term,Apartment,1735,1,1,547,547,FALSE,TRUE
Brantford,Ontario,Long Term,Apartment,1705,1,1,620,620,FALSE,TRUE
Brantford,Ontario,Long Term,Apartment,1685,1,1,655,655,FALSE,TRUE
Brantford,Ontario,Long Term,House,1664,2,1,800,800,FALSE,TRUE
Brantford,Ontario,Long Term,Apartment,1595,1,1,537,537,FALSE,TRUE
Brantford,Ontario,Long Term,Apartment,1281.25,1,1,536,536,FALSE,TRUE
Brantford,Ontario,Long Term,Apartment,1279,1,1,527,527,FALSE,FALSE
Breslau,Ontario,Long Term,Apartment,2199,2,2,950,950,FALSE,TRUE
Bridgewater,Nova Scotia,Long Term,Apartment,2950,2,2,1341,1341,FALSE,TRUE
Bridgewater,Nova Scotia,Long Term,Apartment,2750,2,2,1146,1146,FALSE,TRUE
Bridgewater,Nova Scotia,Long Term,Apartment,2250,2,1,963,963,FALSE,TRUE
Bridgewater,Nova Scotia,Long Term,Apartment,2050,1,1.5,925,925,FALSE,TRUE
Brooks,Alberta,Long Term,Townhouse,2090,2,1,902,902,FALSE,TRUE
Brooks,Alberta,Long Term,Apartment,1975,2,1,932,932,FALSE,FALSE
Brooks,Alberta,Long Term,Apartment,1780,2,1,779,779,FALSE,TRUE
Brooks,Alberta,Long Term,Apartment,1775,2,1,771,771,FALSE,TRUE
Brooks,Alberta,Long Term,Apartment,1765,2,1,800,800,FALSE,TRUE
Brooks,Alberta,Long Term,Apartment,1715,2,1,800,800,FALSE,TRUE
Brooks,Alberta,Long Term,Apartment,1650,2,1,791,791,FALSE,TRUE
Brooks,Alberta,Long Term,Apartment,1635,1,1,625,625,FALSE,TRUE
Brooks,Alberta,Long Term,Apartment,1625,2,1,770,770,FALSE,TRUE
Brooks,Alberta,Long Term,Apartment,1620,2,1,800,800,FALSE,TRUE
Brooks,Alberta,Long Term,Apartment,1590,2,1,800,800,FALSE,TRUE
Brooks,Alberta,Long Term,Apartment,1550,1,1,520,520,FALSE,TRUE
Brooks,Alberta,Long Term,Apartment,1511,1,1,560,560,FALSE,TRUE
Brooks,Alberta,Long Term,Apartment,1500,1,1,550,550,FALSE,TRUE
Brooks,Alberta,Long Term,Apartment,1490,1,1,510,510,FALSE,TRUE
Brooks,Alberta,Long Term,Apartment,1425,1,1,520,520,FALSE,TRUE
Brooks,Alberta,Long Term,Apartment,1425,1,1,580,580,FALSE,TRUE
Brooks,Alberta,Long Term,Apartment,1385,1,1,560,560,FALSE,TRUE
Brooks,Alberta,Long Term,Apartment,1375,1,1,550,550,FALSE,TRUE
Brooks,Alberta,Long Term,Apartment,1365,1,1,510,510,FALSE,TRUE
Brossard,Quebec,Long Term,Apartment,3565,3,2,1505,1505,FALSE,TRUE
Brossard,Quebec,Long Term,Apartment,2395,2,1,1100,1100,FALSE,TRUE
Brossard,Quebec,Long Term,Apartment,1955,2,1,1077,1077,FALSE,FALSE
Brossard,Quebec,Long Term,Apartment,1690,1,1,749,749,FALSE,FALSE
Burlington,Ontario,Long Term,Apartment,3263,3,1.5,1350,1350,FALSE,TRUE
Burlington,Ontario,Long Term,Apartment,3260,3,1.5,1350,1350,FALSE,TRUE
Burlington,Ontario,Long Term,Apartment,3196,2,1.5,1200,1200,FALSE,TRUE
Burlington,Ontario,Long Term,Apartment,3064,3,1.5,1350,1350,FALSE,TRUE
Burlington,Ontario,Long Term,Apartment,3005,3,1,1145,1145,FALSE,TRUE
Burlington,Ontario,Long Term,Apartment,3000,3,1.5,1363,1363,FALSE,FALSE
Burlington,Ontario,Long Term,Apartment,2995,2,1,1020,1020,FALSE,TRUE
Burlington,Ontario,Long Term,Apartment,2870,3,2,1341,1341,FALSE,TRUE
Burlington,Ontario,Long Term,Apartment,2859,2,1.5,1200,1200,FALSE,TRUE
Burlington,Ontario,Long Term,Apartment,2845,2,1,880,880,FALSE,TRUE
Burlington,Ontario,Long Term,Apartment,2832,2,2,1120,1120,FALSE,TRUE
Burlington,Ontario,Long Term,Apartment,2800,2,1,920,920,FALSE,TRUE
Burlington,Ontario,Long Term,Apartment,2768,2,2,1092,1092,FALSE,TRUE
Burlington,Ontario,Long Term,Apartment,2755,2,1,950,950,FALSE,TRUE
Burlington,Ontario,Long Term,Apartment,2665,2,1,996,996,FALSE,TRUE
Burlington,Ontario,Long Term,Apartment,2650,2,1.5,1089,1089,FALSE,FALSE
Burlington,Ontario,Long Term,Apartment,2625,2,1,1029,1029,FALSE,TRUE
Burlington,Ontario,Long Term,Apartment,2600,2,1,1030,1030,FALSE,TRUE
Burlington,Ontario,Long Term,Apartment,2595,2,1,793,793,FALSE,TRUE
Burlington,Ontario,Long Term,Apartment,2595,2,1,996,996,FALSE,TRUE
Burlington,Ontario,Long Term,Apartment,2595,2,1,1003,1003,FALSE,FALSE
Burlington,Ontario,Long Term,Apartment,2540,2,2,760,760,FALSE,TRUE
Burlington,Ontario,Long Term,Apartment,2530,2,1,958,958,FALSE,TRUE
Burlington,Ontario,Long Term,Apartment,2530,2,1,1372,1372,FALSE,TRUE
Burlington,Ontario,Long Term,Apartment,2510.27,2,1,933,933,FALSE,TRUE
Burlington,Ontario,Long Term,Apartment,2490.06,2,1,934,934,FALSE,TRUE
Burlington,Ontario,Long Term,Apartment,2390,2,1,997,997,FALSE,TRUE
Burlington,Ontario,Long Term,Apartment,2375,1,1,929,929,FALSE,FALSE
Burlington,Ontario,Long Term,Apartment,2350,1,1,670,670,FALSE,TRUE
Burlington,Ontario,Long Term,Apartment,2349,2,1,923,923,FALSE,TRUE
Burlington,Ontario,Long Term,Apartment,2335,1,1,848,848,FALSE,TRUE
Burlington,Ontario,Long Term,Apartment,2299,2,1,923,923,FALSE,TRUE
Burlington,Ontario,Long Term,Apartment,2200,1,1,740,740,FALSE,FALSE
Burlington,Ontario,Long Term,Apartment,2200,2,1,956,956,FALSE,TRUE
Burlington,Ontario,Long Term,Apartment,2175,1,1,551,551,FALSE,FALSE
Burlington,Ontario,Long Term,Apartment,2165,1,1,755,755,FALSE,TRUE
Burlington,Ontario,Long Term,Apartment,2164.98,1,1,705,705,FALSE,TRUE
Burlington,Ontario,Long Term,Apartment,2149,1,1,704,704,FALSE,TRUE
Burlington,Ontario,Long Term,Apartment,2123,1,1,640,640,FALSE,TRUE
Burlington,Ontario,Long Term,Apartment,2000,1,1,680,680,FALSE,TRUE
Burlington,Ontario,Long Term,Apartment,1825,1,1,550,550,FALSE,TRUE
Burnaby,British Columbia,Long Term,Condo Unit,4500,3,2,1042,1042,FALSE,FALSE
Burnaby,British Columbia,Long Term,Condo Unit,4250,2,2,1100,1100,TRUE,TRUE
Burnaby,British Columbia,Long Term,Apartment,3951.25,3,2,1411,1411,FALSE,FALSE
Burnaby,British Columbia,Long Term,House,3900,3,2,1375,1375,FALSE,FALSE
Burnaby,British Columbia,Long Term,Apartment,3887,2,2,818,818,FALSE,TRUE
Burnaby,British Columbia,Long Term,Apartment,3750,2,2,875,875,FALSE,TRUE
Burnaby,British Columbia,Long Term,Apartment,3724,3,2,1262,1262,FALSE,FALSE
Burnaby,British Columbia,Long Term,Apartment,3699,3,1,1180,1180,FALSE,FALSE
Burnaby,British Columbia,Long Term,Apartment,3675,2,2,863,863,FALSE,TRUE
Burnaby,British Columbia,Long Term,Apartment,3675,2,1,1044,1044,FALSE,TRUE
Burnaby,British Columbia,Long Term,Apartment,3530,2,2,900,900,FALSE,TRUE
Burnaby,British Columbia,Long Term,Apartment,3525,2,2,842,842,FALSE,TRUE
Burnaby,British Columbia,Long Term,Apartment,3525,2,2,888,888,FALSE,TRUE
Burnaby,British Columbia,Long Term,Apartment,3523,2,2,979,979,FALSE,TRUE
Burnaby,British Columbia,Long Term,Condo Unit,3500,2,2,761,761,TRUE,FALSE
Burnaby,British Columbia,Long Term,Apartment,3440,2,2,885,885,FALSE,TRUE
Burnaby,British Columbia,Long Term,Apartment,3385,2,2,993,993,FALSE,TRUE
Burnaby,British Columbia,Long Term,Apartment,3350,1,1,675,675,FALSE,TRUE
Burnaby,British Columbia,Long Term,Apartment,3333.04,2,1.5,943,943,FALSE,FALSE
Burnaby,British Columbia,Long Term,Apartment,3320,2,2,900,900,FALSE,TRUE
Burnaby,British Columbia,Long Term,Condo Unit,3300,2,2,850,850,FALSE,FALSE
Burnaby,British Columbia,Long Term,Apartment,3300,2,2,1250,1250,FALSE,FALSE
Burnaby,British Columbia,Long Term,Apartment,3280.03,2,1,932,932,FALSE,FALSE
Burnaby,British Columbia,Long Term,Apartment,3270.03,2,1,1030,1030,FALSE,FALSE
Burnaby,British Columbia,Long Term,Apartment,3257,1,1,490,490,FALSE,TRUE
Burnaby,British Columbia,Long Term,Apartment,3220,2,2,833,833,FALSE,TRUE
Burnaby,British Columbia,Long Term,Condo Unit,3200,2,2,830,830,FALSE,FALSE
Burnaby,British Columbia,Long Term,Apartment,3199,2,1,1030,1030,FALSE,FALSE
Burnaby,British Columbia,Long Term,Apartment,3150,1,2,715,715,FALSE,TRUE
Burnaby,British Columbia,Long Term,Apartment,3065,1,1,630,630,FALSE,TRUE
Burnaby,British Columbia,Long Term,Apartment,3000,1,2,715,715,FALSE,TRUE
Burnaby,British Columbia,Long Term,Apartment,2964,2,1,835,835,FALSE,TRUE
Burnaby,British Columbia,Long Term,Apartment,2907,1,1,490,490,FALSE,TRUE
Burnaby,British Columbia,Long Term,Condo Unit,2900,2,1,601,601,FALSE,FALSE
Burnaby,British Columbia,Long Term,House,2850,3,1,1295,1295,FALSE,FALSE
Burnaby,British Columbia,Long Term,Apartment,2822.69,2,1,1030,1030,FALSE,FALSE
Burnaby,British Columbia,Long Term,Apartment,2802.69,2,1,991,991,FALSE,FALSE
Burnaby,British Columbia,Long Term,Condo Unit,2800,1,1,550,550,TRUE,FALSE
Burnaby,British Columbia,Long Term,Apartment,2775,1,1,560,560,FALSE,TRUE
Burnaby,British Columbia,Long Term,Apartment,2775,2,1,800,800,FALSE,FALSE
Burnaby,British Columbia,Long Term,Apartment,2742.69,2,1,991,991,FALSE,FALSE
Burnaby,British Columbia,Long Term,Apartment,2725,1,1,490,490,FALSE,TRUE
Burnaby,British Columbia,Long Term,Apartment,2655,2,1,797,797,FALSE,TRUE
Burnaby,British Columbia,Long Term,Apartment,2654.39,1,1,717,717,FALSE,FALSE
Burnaby,British Columbia,Long Term,Apartment,2650,1,1,570,570,FALSE,TRUE
Burnaby,British Columbia,Long Term,Apartment,2637.39,1,1,712,712,FALSE,FALSE
Burnaby,British Columbia,Long Term,Apartment,2618,1,1,634,634,FALSE,TRUE
Burnaby,British Columbia,Long Term,Apartment,2612,1,1,647,647,FALSE,TRUE
Burnaby,British Columbia,Long Term,Apartment,2610,1,1,744,744,FALSE,FALSE
Burnaby,British Columbia,Long Term,Apartment,2602.72,1,1,711,711,FALSE,FALSE
Burnaby,British Columbia,Long Term,Apartment,2602.72,1,1,711,711,FALSE,FALSE
Burnaby,British Columbia,Long Term,Apartment,2600,1,1,532,532,FALSE,TRUE
Burnaby,British Columbia,Long Term,Apartment,2600,1,1,719,719,FALSE,FALSE
Burnaby,British Columbia,Long Term,Apartment,2577.72,1,1,711,711,FALSE,FALSE
Burnaby,British Columbia,Long Term,Apartment,2572.72,1,1,711,711,FALSE,FALSE
Burnaby,British Columbia,Long Term,Apartment,2561.96,1,1,744,744,FALSE,FALSE
Burnaby,British Columbia,Long Term,Apartment,2555.96,1,1,778,778,FALSE,FALSE
Burnaby,British Columbia,Long Term,Apartment,2547,1,1,744,744,FALSE,FALSE
Burnaby,British Columbia,Long Term,Apartment,2545,1,1,602,602,FALSE,TRUE
Burnaby,British Columbia,Long Term,Apartment,2525,1,1,708,708,FALSE,FALSE
Burnaby,British Columbia,Long Term,Apartment,2499,1,1,683,683,FALSE,FALSE
Burnaby,British Columbia,Long Term,Apartment,2492.96,1,1,734,734,FALSE,FALSE
Burnaby,British Columbia,Long Term,Apartment,2479,1,1,623,623,FALSE,FALSE
Burnaby,British Columbia,Long Term,Apartment,2473,1,1,647,647,FALSE,TRUE
Burnaby,British Columbia,Long Term,Apartment,2449,1,1,778,778,FALSE,FALSE
Burnaby,British Columbia,Long Term,Apartment,2295,1,1,654,654,FALSE,TRUE
Burnaby,British Columbia,Long Term,Apartment,2260,1,1,608,608,FALSE,TRUE
Burnaby,British Columbia,Long Term,Apartment,2225,1,1,701,701,FALSE,TRUE
Burnaby,British Columbia,Long Term,Apartment,2218.8,1,1,484,484,FALSE,FALSE
Burnaby,British Columbia,Long Term,Apartment,2200,1,1,600,600,FALSE,FALSE
Caledon,Ontario,Long Term,Apartment,3890,4,3.5,2800,2800,FALSE,TRUE
Caledon,Ontario,Long Term,Apartment,3245,3,2.5,1800,1800,FALSE,TRUE
Calgary,Alberta,Long Term,House,9500,4,4.5,"3,383",3383,FALSE,TRUE
Calgary,Alberta,Long Term,Townhouse,9450,2,2.5,1979,1979,FALSE,TRUE
Calgary,Alberta,Long Term,Apartment,9000,2,2.5,2166,2166,TRUE,FALSE
Calgary,Alberta,Long Term,House,7500,4,3.5,2590,2590,FALSE,TRUE
Calgary,Alberta,Long Term,Townhouse,7500,4,4.5,2787,2787,TRUE,FALSE
Calgary,Alberta,Long Term,House,7450,5,3.5,4000,4000,TRUE,FALSE
Calgary,Alberta,Long Term,Apartment,7000,2,2.5,2619,2619,TRUE,FALSE
Calgary,Alberta,Long Term,House,6850,5,3.5,3700,3700,FALSE,TRUE
Calgary,Alberta,Short Term,Condo Unit,6500,2,2,1500,1500,TRUE,FALSE
Calgary,Alberta,Short Term,House,6500,3,3.5,2755,2755,TRUE,FALSE
Calgary,Alberta,Long Term,House,6499,6,7,4500,4500,FALSE,TRUE
Calgary,Alberta,Long Term,Apartment,6400,1,1,1028,1028,TRUE,TRUE
Calgary,Alberta,Long Term,Condo Unit,6200,2,2.5,2228,2228,FALSE,TRUE
Calgary,Alberta,Long Term,Apartment,6000,1,1,1039,1039,TRUE,TRUE
Calgary,Alberta,Long Term,House,6000,4,4,4500,4500,FALSE,FALSE
Calgary,Alberta,Short Term,Townhouse,5995,3,3.5,3000,3000,TRUE,FALSE
Calgary,Alberta,Short Term,House,5990,5,2,2100,2100,TRUE,TRUE
Calgary,Alberta,Long Term,House,5950,4,2,3000,3000,FALSE,TRUE
Calgary,Alberta,Long Term,House,5800,5,4.5,3100,3100,FALSE,FALSE
Calgary,Alberta,Long Term,House,5600,4,2,3000,3000,FALSE,FALSE
Calgary,Alberta,Long Term,House,5500,5,2,2400,2400,TRUE,FALSE
Calgary,Alberta,Long Term,House,5400,5,3.5,6000,6000,FALSE,TRUE
Calgary,Alberta,Long Term,House,5300,4,3.5,3800,3800,FALSE,FALSE
Calgary,Alberta,Long Term,House,5200,5,4,3373,3373,FALSE,TRUE
Calgary,Alberta,Long Term,House,5200,5,3.5,Almost 3800 Square Footage,3800,FALSE,TRUE
Calgary,Alberta,Short Term,Apartment,5100,2,2,881,881,TRUE,FALSE
Calgary,Alberta,Long Term,Apartment,5000,1,1,1039,1039,TRUE,TRUE
Calgary,Alberta,Long Term,Condo Unit,5000,3,2,2000,2000,TRUE,TRUE
Calgary,Alberta,Long Term,House,5000,3,2,2500,2500,FALSE,FALSE
Calgary,Alberta,Long Term,House,5000,5,4.5,2578,2578,FALSE,FALSE
Calgary,Alberta,Long Term,House,5000,4,3.5,2840,2840,FALSE,FALSE
Calgary,Alberta,Short Term,House,5000,5,3.5,3500,3500,TRUE,FALSE
Calgary,Alberta,Long Term,House,4995,3,3,2550,2550,FALSE,TRUE
Calgary,Alberta,Long Term,House,4995,4,3.5,3500,3500,FALSE,FALSE
Calgary,Alberta,Long Term,House,4995,4,4,4200,4200,FALSE,TRUE
Calgary,Alberta,Long Term,House,4900,4,3.5,1719,1719,FALSE,TRUE
Calgary,Alberta,Long Term,House,4880,4,3.5,3500,3500,TRUE,FALSE
Calgary,Alberta,Long Term,Apartment,4820,2,2,1294,1294,FALSE,TRUE
Calgary,Alberta,Long Term,Condo Unit,4800,2,2,1540,1540,TRUE,TRUE
Calgary,Alberta,Long Term,Condo Unit,4750,2,2,1580,1580,TRUE,TRUE
Calgary,Alberta,Long Term,Townhouse,4700,2,2.5,2000,2000,FALSE,FALSE
Calgary,Alberta,Long Term,Apartment,4630,2,2,1193,1193,FALSE,TRUE
Calgary,Alberta,Long Term,Condo Unit,4600,2,2,1182,1182,FALSE,TRUE
Calgary,Alberta,Long Term,Apartment,4600,3,2.5,1363,1363,FALSE,TRUE
Calgary,Alberta,Long Term,Townhouse,4600,3,3.5,3000+,3000,FALSE,FALSE
Calgary,Alberta,Long Term,Apartment,4550,2,2,1060,1060,FALSE,TRUE
Calgary,Alberta,Long Term,Apartment,4550,2,2,1184,1184,FALSE,TRUE
Calgary,Alberta,Long Term,Condo Unit,4500,2,2,1100,1100,TRUE,FALSE
Calgary,Alberta,Long Term,House,4500,6,2.5,"1,192 SQFT",1192,FALSE,TRUE
Calgary,Alberta,Long Term,House,4500,4,3.5,1600,1600,FALSE,TRUE
Calgary,Alberta,Long Term,House,4500,4,4,2200,2200,FALSE,TRUE
Calgary,Alberta,Long Term,House,4500,5,3,2400,2400,FALSE,FALSE
Calgary,Alberta,Long Term,House,4500,4,4.5,2500,2500,FALSE,FALSE
Calgary,Alberta,Long Term,House,4500,3,2.5,2532,2532,FALSE,FALSE
Calgary,Alberta,Long Term,House,4500,3,2.5,2600,2600,FALSE,FALSE
Calgary,Alberta,Long Term,House,4500,3,2.5,2800,2800,FALSE,FALSE
Calgary,Alberta,Long Term,House,4495,4,1.5,2385,2385,FALSE,FALSE
Calgary,Alberta,Long Term,House,4490,6,3,2100 INCLUDE THE BASEMENT,2100,FALSE,FALSE
Calgary,Alberta,Long Term,Apartment,4400,2,2.5,1276,1276,FALSE,TRUE
Calgary,Alberta,Long Term,House,4400,4,3.5,2200,2200,FALSE,FALSE
Calgary,Alberta,Long Term,House,4370,4,3.5,2458,2458,FALSE,TRUE
Calgary,Alberta,Long Term,Apartment,4338,1,1,617,617,FALSE,TRUE
Calgary,Alberta,Long Term,Apartment,4338,2,2.5,1276,1276,FALSE,TRUE
Calgary,Alberta,Long Term,Townhouse,4250,4,3.5,2200,2200,FALSE,TRUE
Calgary,Alberta,Short Term,Condo Unit,4200,2,2,1070,1070,TRUE,FALSE
Calgary,Alberta,Short Term,House,4200,3,3.5,1550,1550,TRUE,FALSE
Calgary,Alberta,Long Term,House,4200,5,5,3000,3000,FALSE,TRUE
Calgary,Alberta,Long Term,House,4100,4,3.5,1926,1926,FALSE,TRUE
Calgary,Alberta,Long Term,House,4100,5,3.5,2400,2400,FALSE,TRUE
Calgary,Alberta,Short Term,Apartment,4050,1,1,498,498,TRUE,FALSE
Calgary,Alberta,Short Term,Apartment,4050,1,1,674,674,TRUE,FALSE
Calgary,Alberta,Long Term,House,4000,4,2,1138,1138,TRUE,TRUE
Calgary,Alberta,Short Term,House,4000,3,1.5,1165,1165,TRUE,TRUE
Calgary,Alberta,Long Term,Condo Unit,4000,2,2,1813,1813,TRUE,FALSE
Calgary,Alberta,Long Term,Condo Unit,4000,2,2,2100,2100,TRUE,TRUE
Calgary,Alberta,Long Term,House,4000,3,3.5,2200,2200,FALSE,FALSE
Calgary,Alberta,Long Term,Townhouse,4000,3,2.5,2400,2400,TRUE,FALSE
Calgary,Alberta,Long Term,House,4000,3,2.5,2460,2460,FALSE,TRUE
Calgary,Alberta,Long Term,House,4000,4,3.5,2691,2691,FALSE,FALSE
Calgary,Alberta,Long Term,House,4000,4,3.5,2700+,2700,FALSE,TRUE
Calgary,Alberta,Long Term,House,4000,4,3.5,3200,3200,FALSE,FALSE
Calgary,Alberta,Long Term,House,3998,5,3.5,2112,2112,FALSE,FALSE
Calgary,Alberta,Long Term,Apartment,3997,1,1,694,694,FALSE,TRUE
Calgary,Alberta,Long Term,Apartment,3997,2,2,1142,1142,FALSE,TRUE
Calgary,Alberta,Long Term,Condo Unit,3995,2,2,1271,1271,FALSE,TRUE
Calgary,Alberta,Long Term,Apartment,3995,2,2,1300,1300,FALSE,TRUE
Calgary,Alberta,Long Term,Townhouse,3950,3,2.5,1388,1388,FALSE,FALSE
Calgary,Alberta,Long Term,House,3950,5,3.5,1800,1800,FALSE,FALSE
Calgary,Alberta,Long Term,House,3950,3,3.5,2000,2000,FALSE,FALSE
Calgary,Alberta,Short Term,House,3950,4,2,2300,2300,FALSE,TRUE
Calgary,Alberta,Long Term,House,3950,3,2.5,2430,2430,FALSE,FALSE
Calgary,Alberta,Long Term,House,3950,4,3.5,2530,2530,FALSE,FALSE
Calgary,Alberta,Long Term,Apartment,3906,2,2,1116,1116,FALSE,TRUE
Calgary,Alberta,Long Term,Apartment,3900,3,2,1042,1042,FALSE,TRUE
Calgary,Alberta,Long Term,House,3900,5,2.5,1262 sqft,1262,FALSE,TRUE
Calgary,Alberta,Long Term,Townhouse,3900,3,2.5,1502,1502,TRUE,TRUE
Calgary,Alberta,Long Term,House,3900,4,3,2000,2000,FALSE,FALSE
Calgary,Alberta,Long Term,House,3900,3,3.5,2092,2092,FALSE,FALSE
Calgary,Alberta,Long Term,House,3900,4,3,2880,2880,FALSE,FALSE
Calgary,Alberta,Long Term,Apartment,3861,2,2,1103,1103,FALSE,TRUE
Calgary,Alberta,Long Term,House,3850,4,3.5,2670,2670,FALSE,FALSE
Calgary,Alberta,Long Term,House,3850,4,2.5,2700,2700,FALSE,TRUE
Calgary,Alberta,Long Term,Apartment,3800,3,2,1151,1151,FALSE,TRUE
Calgary,Alberta,Short Term,House,3800,4,2,1341,1341,TRUE,TRUE
Calgary,Alberta,Long Term,Townhouse,3800,3,2.5,1520,1520,FALSE,FALSE
Calgary,Alberta,Long Term,House,3800,3,4,1900,1900,FALSE,FALSE
Calgary,Alberta,Long Term,House,3800,5,3.5,2200,2200,FALSE,FALSE
Calgary,Alberta,Long Term,House,3800,3,2.5,2256,2256,FALSE,TRUE
Calgary,Alberta,Long Term,House,3800,5,3.5,2840,2840,FALSE,FALSE
Calgary,Alberta,Long Term,Townhouse,3795,2,3.5,2200,2200,FALSE,FALSE
Calgary,Alberta,Long Term,House,3790,4,3.5,2405,2405,FALSE,TRUE
Calgary,Alberta,Long Term,Apartment,3780,2,2.5,1688,1688,FALSE,TRUE
Calgary,Alberta,Short Term,Apartment,3750,1,1,498,498,TRUE,FALSE
Calgary,Alberta,Long Term,Apartment,3750,3,2,1150,1150,FALSE,TRUE
Calgary,Alberta,Long Term,Apartment,3750,2,2,1225,1225,FALSE,TRUE
Calgary,Alberta,Long Term,House,3750,4,3.5,3000,3000,FALSE,TRUE
Calgary,Alberta,Long Term,Apartment,3723,2,2,1026,1026,FALSE,TRUE
Calgary,Alberta,Short Term,House,3700,3,3,1200,1200,TRUE,TRUE
Calgary,Alberta,Long Term,Condo Unit,3700,2,2,1250,1250,FALSE,TRUE
Calgary,Alberta,Long Term,Townhouse,3700,2,2.5,1600,1600,TRUE,FALSE
Calgary,Alberta,Long Term,Condo Unit,3700,2,2,1870,1870,FALSE,FALSE
Calgary,Alberta,Long Term,Townhouse,3700,3,3.5,1900,1900,FALSE,TRUE
Calgary,Alberta,Long Term,House,3700,3,3.5,2510,2510,FALSE,TRUE
Calgary,Alberta,Long Term,Townhouse,3695,4,4.5,1650,1650,FALSE,TRUE
Calgary,Alberta,Long Term,House,3680,4,3.5,2049,2049,FALSE,FALSE
Calgary,Alberta,Long Term,House,3680,4,2.5,2500,2500,FALSE,TRUE
Calgary,Alberta,Long Term,Apartment,3661,2,2,1046,1046,FALSE,TRUE
Calgary,Alberta,Long Term,Condo Unit,3650,2,2,1480,1480,FALSE,TRUE
Calgary,Alberta,Long Term,Townhouse,3600,2,2.5,1500,1500,TRUE,FALSE
Calgary,Alberta,Long Term,Townhouse,3600,3,2.5,1500,1500,TRUE,FALSE
Calgary,Alberta,Long Term,House,3600,3,3.5,1700,1700,FALSE,TRUE
Calgary,Alberta,Long Term,Townhouse,3600,3,2.5,1810,1810,FALSE,TRUE
Calgary,Alberta,Long Term,House,3600,4,3.5,2200,2200,FALSE,FALSE
Calgary,Alberta,Long Term,House,3600,4,3,2300,2300,FALSE,FALSE
Calgary,Alberta,Long Term,House,3600,3,2.5,2400,2400,FALSE,FALSE
Calgary,Alberta,Long Term,House,3600,4,3.5,2483,2483,FALSE,TRUE
Calgary,Alberta,Long Term,House,3595,4,3,3350,3350,FALSE,TRUE
Calgary,Alberta,Short Term,Condo Unit,3500,2,1,780,780,TRUE,FALSE
Calgary,Alberta,Long Term,Condo Unit,3500,2,2,915,915,TRUE,FALSE
Calgary,Alberta,Short Term,Condo Unit,3500,1,1,970,970,TRUE,FALSE
Calgary,Alberta,Long Term,Condo Unit,3500,2,2,1000,1000,TRUE,FALSE
Calgary,Alberta,Long Term,House,3500,4,2,1056,1056,TRUE,FALSE
Calgary,Alberta,Long Term,Condo Unit,3500,2,2,1125,1125,FALSE,TRUE
